account_id,district_id,open_date,statement_frequency,name,region,population,num_cities,urban_ratio,avg_salary,entrepreneur_1000,municipality_population.500,municipality_population_500.1999,municipality_population_2000.9999,municipality_population_..10000,unemployment_rate_for_95,unemployment_rate_for_96,crimes_committed_in_95,crimes_committed_in_96,num_customers,credit_cards,loan_id,loan_granted_date,loan_amount,loan_payments,loan_term,loan_status,loan,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
149,43,1997-11-16,monthly,Hradec Kralove,east Bohemia,161854,6,76.3,9425,125,73,21,6,1,1.7,2.5,4085,3891,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,21200,15,NA,58484,300
150,73,1995-03-16,monthly,Opava,north Moravia,182027,7,56.4,8746,90,17,49,12,2,3.3,3.74,4355,4433,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,27400,15,NA,98752,1900
151,76,1993-09-06,monthly,Sumperk,north Moravia,127369,7,51.2,8369,107,31,32,13,2,4.7,5.88,3736,2807,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,7100,15,NA,34425,1000
152,1,1996-04-12,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,6300,15,NA,35746,1100
153,77,1993-09-19,monthly,Vsetin,north Moravia,148545,4,53.5,8909,113,8,35,12,3,4,5.56,3460,3590,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,17200,15,NA,53039,400
154,46,1994-06-21,monthly,Nachod,east Bohemia,112709,10,73.5,8369,117,48,20,7,3,1.7,2.31,2854,2618,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,18900,15,NA,96137,900
155,58,1995-11-07,monthly,Jihlava,south Moravia,109164,4,63.6,8757,96,98,16,6,1,3.3,3.95,2212,2471,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,14560,15,NA,38532,300
156,64,1997-10-22,monthly,Zlin,south Moravia,197099,10,74.7,9624,145,29,41,10,2,1.6,2.31,4484,4265,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,8430,15,NA,21707,1000
157,11,1997-03-28,monthly,Praha - zapad,central Bohemia,75637,7,36.5,9622,154,35,36,9,0,0.4,0.59,3475,3529,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,6300,15,NA,39576,200
158,37,1995-03-15,monthly,Litomerice,north Bohemia,114006,9,62.3,9065,123,71,26,6,2,4.4,5.39,4147,4166,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,33200,15,NA,83034,700
159,70,1997-02-11,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878,10108,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,25600,15,4,103034,800
160,23,1993-09-04,monthly,Cheb,west Bohemia,87419,9,85.5,8624,102,21,11,4,3,1.7,2.66,2879,3198,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,57100,15,NA,113217,400
161,28,1994-07-04,monthly,Plzen - sever,west Bohemia,72541,8,36.9,8594,112,66,26,10,0,1.6,2.01,1580,1525,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,14450,15,NA,29469,900
162,60,1993-08-25,monthly,Prostejov,south Moravia,110643,4,51.9,8441,115,49,41,4,1,3.4,4.48,1879,2252,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,13900,15,NA,40827,200
163,30,1993-01-27,monthly,Sokolov,west Bohemia,94812,10,81.8,9650,100,15,13,8,2,3.3,3.67,2985,2804,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,9050,15,NA,43752,900
164,60,1996-09-13,monthly,Prostejov,south Moravia,110643,4,51.9,8441,115,49,41,4,1,3.4,4.48,1879,2252,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,21700,100,NA,67994,200
165,25,1993-06-01,monthly,Klatovy,west Bohemia,88757,10,61.7,8554,113,60,33,3,2,2.4,2.68,1822,2218,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,14650,15,NA,62489,1000
166,17,1996-08-20,monthly,Pelhrimov,south Bohemia,74062,7,61.4,8114,119,99,15,4,2,2.3,2.62,1003,1181,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,4300,15,NA,31842,800
168,31,1993-04-27,monthly,Tachov,west Bohemia,51313,4,59.2,8930,108,34,12,3,1,3.5,4.2,1328,1452,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,8100,15,NA,24794,500
169,4,1995-09-28,monthly,Kladno,central Bohemia,149893,6,67.4,9753,109,63,29,6,2,4.6,5.05,5244,5892,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,14600,15,NA,78256,500
170,59,1996-07-02,monthly,Kromeriz,south Moravia,108871,6,62.1,8444,106,41,29,7,2,3.2,3.47,2595,2305,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,22100,15,NA,79183,1000
171,46,1996-06-08,monthly,Nachod,east Bohemia,112709,10,73.5,8369,117,48,20,7,3,1.7,2.31,2854,2618,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,6700,15,NA,33192,500
172,13,1993-08-30,monthly,Rakovnik,central Bohemia,53921,2,41.3,8598,123,61,22,1,1,2.7,3.26,1597,1875,2,1,NA,NA,NA,NA,NA,NA,FALSE,NA,46720,15,1,78889,700
173,66,1993-11-26,monthly,Zdar nad Sazavou,south Moravia,125832,5,48.3,8512,102,151,41,2,3,3.5,4.12,2247,2103,2,0,5002,1994-05-31,104808,8734,12,A,TRUE,FALSE,18560,15,NA,87882,500
174,52,1996-09-04,monthly,Usti nad Orlici,east Bohemia,139012,10,61.9,8363,108,59,41,8,3,2.5,3.49,2564,2799,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,3400,15,NA,21345,900
177,1,1997-09-26,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,25300,15,NA,75171,800
178,59,1997-09-06,monthly,Kromeriz,south Moravia,108871,6,62.1,8444,106,41,29,7,2,3.2,3.47,2595,2305,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,2100,15,NA,18082,1000
181,21,1996-06-11,monthly,Tabor,south Bohemia,103347,7,67,9104,123,87,16,7,1,1.5,2.07,2299,2354,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,10400,15,17,52501,200
182,47,1996-08-24,monthly,Pardubice,east Bohemia,162580,6,72.8,9538,111,83,26,5,1,1.5,1.81,6079,5410,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,5600,1900,NA,16900,200
183,43,1993-12-12,monthly,Hradec Kralove,east Bohemia,161854,6,76.3,9425,125,73,21,6,1,1.7,2.5,4085,3891,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,21440,15,NA,63967,200
184,77,1996-02-21,monthly,Vsetin,north Moravia,148545,4,53.5,8909,113,8,35,12,3,4,5.56,3460,3590,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,24000,15,NA,86912,600
185,32,1997-07-04,monthly,Ceska Lipa,north Bohemia,105058,10,81,9272,118,32,19,7,2,2.8,3.22,4340,4505,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,18900,15,2,79865,1000
187,5,1993-03-28,monthly,Kolin,central Bohemia,95616,6,51.4,9307,118,65,30,4,1,3.8,4.43,2616,3040,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,4200,15,NA,26365,200
188,54,1993-04-20,monthly,Brno - mesto,south Moravia,387570,1,100,9897,140,0,0,0,1,1.6,1.96,18721,18696,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,26080,15,NA,100010,700
189,76,1997-04-16,monthly,Sumperk,north Moravia,127369,7,51.2,8369,107,31,32,13,2,4.7,5.88,3736,2807,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,28320,15,NA,76341,700
190,74,1995-03-02,monthly,Ostrava - mesto,north Moravia,323870,1,100,10673,100,0,0,0,1,4.7,5.44,18782,18347,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,23500,15,NA,69474,500
191,41,1997-03-17,monthly,Usti nad Labem,north Bohemia,118650,3,85.6,9832,114,8,8,5,1,3.3,4.48,6445,5471,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,48000,15,NA,126097,600
192,55,1993-01-08,monthly,Brno - venkov,south Moravia,157042,9,33.9,8743,111,49,70,18,0,1.8,2.43,3659,3894,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,13450,15,NA,39284,300
193,69,1996-12-22,monthly,Jesenik,north Moravia,42821,3,48.4,8173,124,4,13,5,1,NA,7.01,NA,1358,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,11500,15,NA,39963,300
194,44,1996-08-01,monthly,Chrudim,east Bohemia,105606,7,53,8254,97,77,26,7,2,2.7,3.76,2166,2325,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,5550,15,NA,38894,400
195,70,1997-02-27,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878,10108,2,1,NA,NA,NA,NA,NA,NA,FALSE,NA,13100,15,4,56940,600
196,4,1993-11-14,monthly,Kladno,central Bohemia,149893,6,67.4,9753,109,63,29,6,2,4.6,5.05,5244,5892,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,29700,15,128,86238,400
197,1,1993-02-25,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,43040,15,NA,76344,800
198,70,1993-10-25,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878,10108,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,12450,15,NA,30570,900
199,70,1996-10-26,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878,10108,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,2970,15,NA,29612,700
200,17,1994-07-03,monthly,Pelhrimov,south Bohemia,74062,7,61.4,8114,119,99,15,4,2,2.3,2.62,1003,1181,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,47200,15,NA,125341,900
201,63,1994-11-02,monthly,Vyskov,south Moravia,86513,5,50.5,8288,110,38,36,5,1,3.7,4.52,1562,1460,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,15200,15,NA,62199,600
204,67,1996-01-13,monthly,Bruntal,north Moravia,106054,6,63.1,8110,109,38,25,6,2,5.7,6.55,3244,3079,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,1950,15,NA,27125,600
205,1,1997-10-08,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,6300,15,NA,45527,1000
206,61,1995-04-08,monthly,Trebic,south Moravia,117897,6,53.8,8814,107,139,28,5,1,4.7,5.74,2112,2059,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,8480,15,NA,42635,1100
207,2,1993-07-25,monthly,Benesov,central Bohemia,88884,5,46.7,8507,132,80,26,6,2,1.6,1.85,2159,2674,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,8100,10,NA,36471,900
208,54,1996-03-27,monthly,Brno - mesto,south Moravia,387570,1,100,9897,140,0,0,0,1,1.6,1.96,18721,18696,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,17800,15,NA,61131,700
209,37,1996-11-24,monthly,Litomerice,north Bohemia,114006,9,62.3,9065,123,71,26,6,2,4.4,5.39,4147,4166,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,4600,15,NA,45817,900
210,48,1996-03-17,monthly,Rychnov nad Kneznou,east Bohemia,78955,9,59,9060,124,50,24,8,1,1.7,2.44,1655,1717,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,25120,15,NA,56027,1000
211,28,1997-07-19,monthly,Plzen - sever,west Bohemia,72541,8,36.9,8594,112,66,26,10,0,1.6,2.01,1580,1525,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,59600,15,NA,151101,800
213,73,1995-08-29,monthly,Opava,north Moravia,182027,7,56.4,8746,90,17,49,12,2,3.3,3.74,4355,4433,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,26400,15,13,87659,1000
214,22,1997-03-09,monthly,Domazlice,west Bohemia,58400,6,52.4,8620,100,65,16,4,1,1.1,1.25,1089,1117,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,2130,15,NA,17518,500
215,31,1997-11-25,monthly,Tachov,west Bohemia,51313,4,59.2,8930,108,34,12,3,1,3.5,4.2,1328,1452,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,4590,15,NA,19113,1000
216,38,1994-05-16,monthly,Louny,north Bohemia,85852,4,59.8,8965,104,41,23,4,2,7,8.23,2653,2822,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,8600,15,NA,36351,500
217,77,1995-01-20,monthly,Vsetin,north Moravia,148545,4,53.5,8909,113,8,35,12,3,4,5.56,3460,3590,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,19700,15,NA,48581,800
218,68,1996-02-06,monthly,Frydek - Mistek,north Moravia,228848,6,57.2,9893,96,15,40,18,2,4,4.72,5623,5887,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,59800,0,NA,146909,-2172
219,28,1995-09-06,monthly,Plzen - sever,west Bohemia,72541,8,36.9,8594,112,66,26,10,0,1.6,2.01,1580,1525,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,20800,15,2,81085,500
220,72,1993-04-09,monthly,Olomouc,north Moravia,226122,4,62.6,8994,110,32,50,7,4,3.8,4.79,9672,9208,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,7850,15,NA,36356,400
221,19,1996-10-30,monthly,Prachatice,south Bohemia,51428,4,52.7,8402,120,50,11,3,1,3.1,3.98,999,1099,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,25400,15,NA,69998,300
222,37,1993-03-15,monthly,Litomerice,north Bohemia,114006,9,62.3,9065,123,71,26,6,2,4.4,5.39,4147,4166,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,50800,15,2,106492,500
223,39,1995-06-13,monthly,Most,north Bohemia,119895,4,89.9,10446,90,17,4,3,2,7.3,9.4,4947,4743,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,25800,15,NA,76631,800
224,15,1996-10-27,monthly,Cesky Krumlov,south Bohemia,58796,5,51.9,9045,124,22,16,7,1,3.1,3.6,1845,1879,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,9350,15,NA,28997,1100
225,1,1993-07-28,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,27520,2,NA,92940,1000
226,70,1997-02-23,monthly,Karvina,north Moravia,285387,7,89.9,10177,81,0,2,8,5,6.6,7.75,9878,10108,1,1,5015,1998-07-12,109344,9112,12,C,TRUE,FALSE,23400,15,12,80433,1000
227,27,1995-03-28,monthly,Plzen - jih,west Bohemia,67298,7,43.8,8561,110,71,19,10,0,0.6,1.29,1029,1127,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,52000,15,NA,119200,700
228,5,1993-09-28,monthly,Kolin,central Bohemia,95616,6,51.4,9307,118,65,30,4,1,3.8,4.43,2616,3040,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,53500,15,NA,81057,800
229,1,1997-06-07,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,3760,15,NA,32493,1100
230,1,1996-02-26,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,20300,15,NA,66172,600
231,22,1995-04-03,monthly,Domazlice,west Bohemia,58400,6,52.4,8620,100,65,16,4,1,1.1,1.25,1089,1117,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,2700,15,NA,21913,900
232,45,1997-11-29,monthly,Jicin,east Bohemia,77917,5,53.5,8390,132,85,19,6,1,2.2,2.89,2080,2122,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,46720,15,2,84657,700
234,73,1993-07-15,monthly,Opava,north Moravia,182027,7,56.4,8746,90,17,49,12,2,3.3,3.74,4355,4433,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,11000,15,NA,29550,500
235,41,1993-10-06,monthly,Usti nad Labem,north Bohemia,118650,3,85.6,9832,114,8,8,5,1,3.3,4.48,6445,5471,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,5070,15,NA,30633,1000
236,72,1996-03-16,monthly,Olomouc,north Moravia,226122,4,62.6,8994,110,32,50,7,4,3.8,4.79,9672,9208,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,3700,300,NA,24700,900
237,50,1994-03-25,monthly,Svitavy,east Bohemia,102609,6,52,8187,94,75,33,2,3,4.8,5.45,2123,2134,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,6200,15,NA,19487,900
238,6,1993-08-15,monthly,Kutna Hora,central Bohemia,77963,4,51.5,8546,126,60,23,4,2,2.9,4.02,2640,3120,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,2850,15,NA,21972,500
240,72,1997-04-28,monthly,Olomouc,north Moravia,226122,4,62.6,8994,110,32,50,7,4,3.8,4.79,9672,9208,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,23600,15,NA,67915,300
241,15,1996-09-29,monthly,Cesky Krumlov,south Bohemia,58796,5,51.9,9045,124,22,16,7,1,3.1,3.6,1845,1879,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,5040,15,NA,41009,500
242,69,1996-08-29,monthly,Jesenik,north Moravia,42821,3,48.4,8173,124,4,13,5,1,NA,7.01,NA,1358,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,47520,15,NA,72333,500
244,24,1993-02-08,monthly,Karlovy Vary,west Bohemia,122603,8,80,8991,128,25,21,6,2,1.3,2.01,5198,5273,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,8370,15,18,62976,800
245,65,1993-11-25,monthly,Znojmo,south Moravia,114200,4,43.7,8403,105,101,41,4,1,5.7,5.72,2157,2718,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,62800,0,NA,135093,-1211
246,65,1997-12-20,monthly,Znojmo,south Moravia,114200,4,43.7,8403,105,101,41,4,1,5.7,5.72,2157,2718,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,7500,15,NA,19310,700
248,1,1995-04-02,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,29700,15,NA,74703,700
249,28,1996-12-03,monthly,Plzen - sever,west Bohemia,72541,8,36.9,8594,112,66,26,10,0,1.6,2.01,1580,1525,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,20800,15,NA,64867,600
250,56,1997-05-10,monthly,Breclav,south Moravia,124605,8,46,8772,126,11,42,14,1,4.6,4.98,2854,3158,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,5800,15,NA,52311,500
251,74,1996-04-06,monthly,Ostrava - mesto,north Moravia,323870,1,100,10673,100,0,0,0,1,4.7,5.44,18782,18347,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,13600,15,NA,61297,900
252,19,1996-12-26,monthly,Prachatice,south Bohemia,51428,4,52.7,8402,120,50,11,3,1,3.1,3.98,999,1099,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,6600,15,NA,52630,1000
253,46,1995-12-05,monthly,Nachod,east Bohemia,112709,10,73.5,8369,117,48,20,7,3,1.7,2.31,2854,2618,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,47680,2,NA,106815,-1213
255,68,1996-11-03,monthly,Frydek - Mistek,north Moravia,228848,6,57.2,9893,96,15,40,18,2,4,4.72,5623,5887,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,40800,15,NA,101534,900
256,37,1995-05-14,monthly,Litomerice,north Bohemia,114006,9,62.3,9065,123,71,26,6,2,4.4,5.39,4147,4166,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,34200,15,NA,76527,1100
257,11,1995-11-05,monthly,Praha - zapad,central Bohemia,75637,7,36.5,9622,154,35,36,9,0,0.4,0.59,3475,3529,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,64500,15,NA,136264,900
258,64,1997-07-09,monthly,Zlin,south Moravia,197099,10,74.7,9624,145,29,41,10,2,1.6,2.31,4484,4265,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,5600,15,NA,38349,900
259,2,1993-10-28,monthly,Benesov,central Bohemia,88884,5,46.7,8507,132,80,26,6,2,1.6,1.85,2159,2674,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,14650,15,NA,37228,600
260,24,1995-10-14,monthly,Karlovy Vary,west Bohemia,122603,8,80,8991,128,25,21,6,2,1.3,2.01,5198,5273,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,19200,15,NA,56754,600
261,54,1996-10-07,monthly,Brno - mesto,south Moravia,387570,1,100,9897,140,0,0,0,1,1.6,1.96,18721,18696,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,8500,15,NA,26402,200
262,75,1996-01-27,monthly,Prerov,north Moravia,138032,5,64.6,8819,99,67,30,4,2,5.3,5.66,4063,4505,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,3300,200,NA,23400,200
264,15,1996-02-09,monthly,Cesky Krumlov,south Bohemia,58796,5,51.9,9045,124,22,16,7,1,3.1,3.6,1845,1879,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,19520,15,NA,44212,900
265,19,1996-07-05,monthly,Prachatice,south Bohemia,51428,4,52.7,8402,120,50,11,3,1,3.1,3.98,999,1099,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,8300,15,NA,28571,600
266,47,1994-05-11,monthly,Pardubice,east Bohemia,162580,6,72.8,9538,111,83,26,5,1,1.5,1.81,6079,5410,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,55800,15,2,137653,400
267,38,1995-04-26,monthly,Louny,north Bohemia,85852,4,59.8,8965,104,41,23,4,2,7,8.23,2653,2822,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,3840,15,NA,30016,500
268,3,1996-05-29,monthly,Beroun,central Bohemia,75232,5,41.7,8980,111,55,26,4,1,1.9,2.21,2824,2813,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,42200,15,NA,124186,500
269,3,1996-08-30,monthly,Beroun,central Bohemia,75232,5,41.7,8980,111,55,26,4,1,1.9,2.21,2824,2813,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,8670,15,NA,43387,700
270,27,1995-01-23,monthly,Plzen - jih,west Bohemia,67298,7,43.8,8561,110,71,19,10,0,0.6,1.29,1029,1127,2,1,NA,NA,NA,NA,NA,NA,FALSE,NA,36960,15,7,116900,1100
271,1,1996-08-13,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,12500,15,NA,62743,400
272,11,1996-10-23,monthly,Praha - zapad,central Bohemia,75637,7,36.5,9622,154,35,36,9,0,0.4,0.59,3475,3529,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,34700,15,NA,57855,1100
274,76,1993-08-20,monthly,Sumperk,north Moravia,127369,7,51.2,8369,107,31,32,13,2,4.7,5.88,3736,2807,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,26240,15,NA,68094,300
275,29,1996-01-02,monthly,Rokycany,west Bohemia,45714,6,55.6,8843,113,52,10,5,1,2.8,3.6,818,888,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,2400,15,NA,22668,800
276,38,1997-12-08,monthly,Louny,north Bohemia,85852,4,59.8,8965,104,41,23,4,2,7,8.23,2653,2822,1,1,5027,1998-12-02,160920,4470,36,C,TRUE,FALSE,24800,15,2,74906,700
278,73,1996-04-08,monthly,Opava,north Moravia,182027,7,56.4,8746,90,17,49,12,2,3.3,3.74,4355,4433,1,1,NA,NA,NA,NA,NA,NA,FALSE,NA,23600,15,10,97478,700
279,39,1993-04-14,monthly,Most,north Bohemia,119895,4,89.9,10446,90,17,4,3,2,7.3,9.4,4947,4743,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,3300,15,NA,32821,400
280,25,1993-01-23,monthly,Klatovy,west Bohemia,88757,10,61.7,8554,113,60,33,3,2,2.4,2.68,1822,2218,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,17440,15,NA,69718,300
281,1,1996-10-27,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,2,1,NA,NA,NA,NA,NA,NA,FALSE,NA,36320,15,1,72297,900
282,69,1997-05-12,monthly,Jesenik,north Moravia,42821,3,48.4,8173,124,4,13,5,1,NA,7.01,NA,1358,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,23400,15,NA,69350,200
283,44,1996-04-18,monthly,Chrudim,east Bohemia,105606,7,53,8254,97,77,26,7,2,2.7,3.76,2166,2325,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,6950,15,NA,30907,800
284,54,1997-07-18,monthly,Brno - mesto,south Moravia,387570,1,100,9897,140,0,0,0,1,1.6,1.96,18721,18696,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,25100,15,NA,66377,900
285,17,1995-05-08,monthly,Pelhrimov,south Bohemia,74062,7,61.4,8114,119,99,15,4,2,2.3,2.62,1003,1181,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,45120,15,NA,105299,600
286,71,1996-03-27,monthly,Novy Jicin,north Moravia,161227,10,69.7,8678,102,5,35,11,4,5.9,5.57,4980,4595,2,1,NA,NA,NA,NA,NA,NA,FALSE,NA,25900,15,10,74623,300
287,16,1993-10-27,monthly,Jindrichuv Hradec,south Bohemia,93931,8,56.9,8427,107,74,21,10,1,1.1,1.54,1874,1913,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,6300,15,NA,27025,600
288,25,1995-03-18,monthly,Klatovy,west Bohemia,88757,10,61.7,8554,113,60,33,3,2,2.4,2.68,1822,2218,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,4600,15,NA,37478,900
289,1,1994-03-17,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,17400,15,NA,69171,300
290,56,1993-12-02,monthly,Breclav,south Moravia,124605,8,46,8772,126,11,42,14,1,4.6,4.98,2854,3158,1,0,5032,1994-11-03,123696,2577,48,A,TRUE,FALSE,60000,15,NA,144053,300
291,7,1997-06-08,monthly,Melnik,central Bohemia,94725,6,63.4,9920,130,38,28,1,3,2.2,2.87,4289,4846,1,0,NA,NA,NA,NA,NA,NA,FALSE,NA,63200,15,NA,168515,7419
292,49,1997-02-26,monthly,Semily,east Bohemia,75685,9,60.8,8208,155,31,28,5,1,1.8,2.26,1660,2123,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,16300,15,NA,29120,400
293,1,1997-05-04,monthly,Hl.m. Praha,Prague,1204953,1,100,12541,167,0,0,0,1,0.2,0.43,85677,99107,2,0,NA,NA,NA,NA,NA,NA,FALSE,NA,12700,15,NA,50469,600
